genero,grupo_etnico,nivel_educacao_pais,tipo_de_bolsa,fez_curso_preparatorio,pontuacao_matematica,pontuacao_leitura,pontuacao_escrita
mulher,grupo_D,ensino_superior_incompleto,padrao,N,57,69,69
mulher,grupo_C,ensino_fundamental,padrao,N,62,74,73
mulher,grupo_D,ensino_fundamental,padrao,S,56,73,73
mulher,grupo_E,ensino_superior_completo,padrao,N,93,100,100
homem,grupo_D,ensino_medio,padrao,S,66,70,68
mulher,grupo_C,ensino_superior_completo,padrao,S,86,92,95
mulher,grupo_A,ensino_superior_completo,gratuita,N,45,55,46
mulher,grupo_B,ensino_superior_completo,gratuita,N,57,60,60
homem,grupo_E,ensino_superior_incompleto,padrao,N,87,76,68
homem,grupo_A,ensino_fundamental,gratuita,S,64,74,72
homem,grupo_C,ensino_superior_completo,gratuita,S,70,71,76
homem,grupo_D,ensino_medio,padrao,S,96,90,92
homem,grupo_C,ensino_medio,padrao,S,71,68,66
mulher,grupo_C,ensino_superior_completo,gratuita,S,57,65,70
mulher,grupo_E,ensino_superior_incompleto,padrao,S,76,79,84
homem,grupo_D,ensino_superior_completo,padrao,N,70,67,60
homem,grupo_B,ensino_superior_incompleto,gratuita,N,40,31,29
homem,grupo_A,ensino_superior_mestrado,padrao,N,48,37,34
homem,grupo_A,ensino_superior_incompleto,padrao,S,81,77,71
homem,grupo_B,ensino_superior_incompleto,padrao,N,76,69,67
mulher,grupo_C,ensino_fundamental,padrao,N,68,78,76
mulher,grupo_D,ensino_fundamental,padrao,N,49,66,60
homem,grupo_D,ensino_superior_continuado,gratuita,N,60,61,53
mulher,grupo_C,ensino_fundamental,gratuita,N,37,55,49
mulher,grupo_E,ensino_fundamental,gratuita,N,60,70,64
homem,grupo_E,ensino_superior_incompleto,gratuita,N,73,72,62
mulher,grupo_B,ensino_superior_completo,padrao,N,86,93,90
homem,grupo_D,ensino_superior_completo,padrao,N,80,73,76
homem,grupo_E,ensino_superior_completo,gratuita,S,83,76,78
mulher,grupo_E,ensino_medio,gratuita,N,72,73,74
homem,grupo_B,ensino_medio,gratuita,N,64,69,58
homem,grupo_D,ensino_superior_incompleto,gratuita,S,50,49,50
mulher,grupo_C,ensino_fundamental,padrao,N,76,81,83
homem,grupo_B,ensino_superior_completo,gratuita,N,83,80,70
mulher,grupo_B,ensino_superior_completo,padrao,N,73,76,77
homem,grupo_A,ensino_fundamental,gratuita,N,51,46,45
homem,grupo_C,ensino_superior_continuado,gratuita,N,48,44,46
mulher,grupo_C,ensino_superior_continuado,gratuita,N,41,60,58
mulher,grupo_E,ensino_medio,padrao,N,87,88,85
homem,grupo_C,ensino_superior_continuado,gratuita,S,67,70,67
homem,grupo_E,ensino_superior_mestrado,gratuita,S,50,62,59
homem,grupo_D,ensino_superior_incompleto,padrao,N,73,65,70
homem,grupo_C,ensino_medio,gratuita,N,52,54,53
homem,grupo_B,ensino_superior_continuado,padrao,N,92,82,91
homem,grupo_D,ensino_fundamental,padrao,N,82,66,68
homem,grupo_B,ensino_superior_continuado,gratuita,N,49,51,44
mulher,grupo_B,ensino_medio,padrao,S,64,71,73
mulher,grupo_D,ensino_medio,padrao,S,65,66,74
homem,grupo_E,ensino_superior_continuado,padrao,N,73,60,59
mulher,grupo_C,ensino_fundamental,gratuita,N,43,52,45
homem,grupo_C,ensino_fundamental,gratuita,N,30,28,24
mulher,grupo_E,ensino_fundamental,padrao,N,79,91,83
mulher,grupo_B,ensino_superior_completo,gratuita,N,66,83,80
mulher,grupo_C,ensino_superior_completo,padrao,S,56,78,73
homem,grupo_C,ensino_medio,padrao,S,69,65,69
mulher,grupo_B,ensino_superior_completo,padrao,N,74,79,82
homem,grupo_C,ensino_superior_continuado,padrao,N,69,62,62
mulher,grupo_B,ensino_medio,gratuita,N,61,79,73
mulher,grupo_B,ensino_superior_incompleto,padrao,S,86,87,92
mulher,grupo_C,ensino_superior_completo,padrao,N,45,53,57
mulher,grupo_D,ensino_fundamental,padrao,N,60,69,67
homem,grupo_C,ensino_superior_completo,padrao,S,73,58,62
homem,grupo_D,ensino_fundamental,padrao,S,56,51,51
mulher,grupo_C,ensino_fundamental,gratuita,N,28,49,43
mulher,grupo_D,ensino_fundamental,padrao,N,63,74,74
mulher,grupo_A,ensino_superior_incompleto,padrao,S,56,57,67
mulher,grupo_C,ensino_superior_incompleto,gratuita,S,61,74,73
homem,grupo_D,ensino_superior_continuado,padrao,N,80,88,85
mulher,grupo_E,ensino_medio,padrao,S,90,87,94
homem,grupo_C,ensino_medio,padrao,N,67,65,60
homem,grupo_E,ensino_medio,padrao,S,100,82,87
homem,grupo_A,ensino_fundamental,padrao,N,64,59,55
mulher,grupo_E,ensino_medio,gratuita,N,52,55,53
homem,grupo_A,ensino_superior_incompleto,gratuita,N,85,68,63
mulher,grupo_B,ensino_superior_incompleto,padrao,N,75,85,87
homem,grupo_D,ensino_superior_completo,gratuita,N,52,43,38
mulher,grupo_C,ensino_fundamental,padrao,N,51,62,57
mulher,grupo_E,ensino_superior_incompleto,gratuita,N,51,62,63
mulher,grupo_B,ensino_superior_incompleto,padrao,S,70,78,75
mulher,grupo_A,ensino_superior_completo,gratuita,N,55,62,64
mulher,grupo_C,ensino_fundamental,padrao,S,81,97,95
homem,grupo_C,ensino_fundamental,gratuita,N,47,55,50
mulher,grupo_A,ensino_superior_incompleto,padrao,N,78,84,83
mulher,grupo_D,ensino_superior_completo,padrao,S,93,98,100
homem,grupo_C,ensino_medio,padrao,N,77,91,77
mulher,grupo_E,ensino_superior_incompleto,padrao,S,91,100,100
mulher,grupo_D,ensino_superior_completo,padrao,N,52,52,55
mulher,grupo_B,ensino_superior_completo,padrao,N,80,78,73
homem,grupo_C,ensino_superior_continuado,padrao,N,52,48,42
mulher,grupo_D,ensino_superior_continuado,gratuita,N,48,67,66
homem,grupo_E,ensino_superior_incompleto,padrao,N,90,79,76
mulher,grupo_C,ensino_superior_completo,gratuita,S,58,62,66
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,62,73,72
mulher,grupo_E,ensino_superior_continuado,padrao,N,79,94,93
mulher,grupo_D,ensino_superior_incompleto,padrao,N,55,57,57
mulher,grupo_D,ensino_superior_completo,padrao,N,65,89,89
homem,grupo_C,ensino_superior_completo,padrao,S,42,49,47
mulher,grupo_B,ensino_superior_incompleto,padrao,N,55,67,63
homem,grupo_C,ensino_superior_incompleto,padrao,S,70,63,65
homem,grupo_D,ensino_medio,padrao,S,93,95,92
mulher,grupo_C,ensino_superior_incompleto,padrao,S,83,91,89
mulher,grupo_C,ensino_superior_completo,padrao,S,64,64,69
mulher,grupo_E,ensino_superior_mestrado,padrao,N,70,72,72
mulher,grupo_B,ensino_fundamental,padrao,N,45,57,53
mulher,grupo_C,ensino_fundamental,gratuita,N,67,83,76
homem,grupo_D,ensino_medio,gratuita,N,71,72,60
mulher,grupo_C,ensino_fundamental,padrao,S,35,44,47
mulher,grupo_B,ensino_fundamental,padrao,N,59,71,72
mulher,grupo_A,ensino_superior_continuado,gratuita,S,40,44,48
homem,grupo_B,ensino_medio,gratuita,N,36,43,36
mulher,grupo_C,ensino_medio,padrao,S,78,83,90
homem,grupo_D,ensino_medio,padrao,S,76,70,72
mulher,grupo_E,ensino_fundamental,gratuita,N,74,82,79
mulher,grupo_B,ensino_superior_incompleto,padrao,S,28,45,44
homem,grupo_C,ensino_medio,padrao,S,55,63,52
homem,grupo_B,ensino_superior_continuado,padrao,S,62,63,59
mulher,grupo_C,ensino_fundamental,padrao,S,73,84,82
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,61,75,68
mulher,grupo_A,ensino_superior_mestrado,padrao,N,72,86,80
homem,grupo_D,ensino_fundamental,padrao,S,70,73,73
mulher,grupo_C,ensino_medio,padrao,N,86,92,94
homem,grupo_E,ensino_superior_completo,padrao,N,100,94,91
homem,grupo_C,ensino_superior_mestrado,gratuita,S,50,56,53
homem,grupo_B,ensino_superior_completo,padrao,N,91,83,82
mulher,grupo_B,ensino_superior_continuado,gratuita,N,55,70,62
homem,grupo_E,ensino_superior_completo,padrao,N,70,53,47
mulher,grupo_D,ensino_superior_incompleto,gratuita,S,68,84,88
homem,grupo_C,ensino_superior_incompleto,padrao,N,89,72,73
mulher,grupo_D,ensino_superior_continuado,gratuita,N,55,59,54
homem,grupo_B,ensino_superior_completo,gratuita,S,73,72,74
mulher,grupo_B,ensino_superior_continuado,padrao,N,75,79,82
mulher,grupo_D,ensino_fundamental,padrao,S,91,98,100
homem,grupo_B,ensino_fundamental,gratuita,N,48,51,43
homem,grupo_C,ensino_medio,gratuita,S,89,80,78
mulher,grupo_C,ensino_fundamental,gratuita,S,66,86,82
mulher,grupo_A,ensino_superior_incompleto,padrao,N,74,88,85
homem,grupo_C,ensino_medio,gratuita,N,35,41,34
homem,grupo_C,ensino_superior_mestrado,padrao,N,71,73,68
mulher,grupo_A,ensino_superior_incompleto,padrao,N,56,68,67
homem,grupo_B,ensino_superior_mestrado,padrao,S,66,52,54
homem,grupo_B,ensino_superior_completo,gratuita,N,78,81,70
homem,grupo_E,ensino_medio,gratuita,N,77,75,71
homem,grupo_D,ensino_superior_incompleto,padrao,S,90,85,92
mulher,grupo_B,ensino_superior_completo,gratuita,S,63,78,81
homem,grupo_C,ensino_superior_incompleto,padrao,N,73,73,60
homem,grupo_C,ensino_superior_completo,padrao,S,79,75,79
mulher,grupo_D,ensino_fundamental,gratuita,N,74,81,82
mulher,grupo_E,ensino_fundamental,gratuita,N,53,64,54
homem,grupo_C,ensino_medio,padrao,N,84,81,72
mulher,grupo_D,ensino_medio,gratuita,N,31,48,42
mulher,grupo_D,ensino_medio,padrao,N,68,84,76
homem,grupo_E,ensino_fundamental,padrao,S,91,92,87
homem,grupo_B,ensino_superior_completo,padrao,N,56,48,48
homem,grupo_C,ensino_medio,padrao,N,54,51,40
mulher,grupo_C,ensino_superior_incompleto,padrao,N,76,88,85
homem,grupo_D,ensino_superior_completo,padrao,N,66,63,59
mulher,grupo_D,ensino_superior_continuado,gratuita,N,51,72,72
homem,grupo_B,ensino_superior_completo,padrao,N,76,72,67
mulher,grupo_A,ensino_medio,padrao,N,67,81,74
homem,grupo_E,ensino_fundamental,padrao,N,85,82,69
homem,grupo_D,ensino_medio,padrao,S,83,74,78
mulher,grupo_E,ensino_medio,padrao,S,73,74,75
homem,grupo_C,ensino_fundamental,padrao,S,81,78,81
homem,grupo_B,ensino_superior_continuado,gratuita,S,55,62,63
mulher,grupo_D,ensino_superior_mestrado,padrao,S,85,94,100
homem,grupo_D,ensino_medio,gratuita,N,56,59,53
mulher,grupo_B,ensino_fundamental,padrao,S,59,72,75
mulher,grupo_D,ensino_superior_mestrado,gratuita,N,48,60,63
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,42,65,56
mulher,grupo_E,ensino_medio,padrao,N,94,95,83
homem,grupo_C,ensino_superior_mestrado,padrao,N,88,84,76
mulher,grupo_C,ensino_fundamental,padrao,N,56,64,60
mulher,grupo_D,ensino_superior_completo,gratuita,S,84,94,96
homem,grupo_C,ensino_fundamental,padrao,N,56,56,51
homem,grupo_B,ensino_medio,padrao,N,66,70,61
homem,grupo_D,ensino_superior_mestrado,gratuita,N,57,51,46
homem,grupo_D,ensino_superior_completo,gratuita,N,86,89,75
homem,grupo_E,ensino_fundamental,padrao,N,73,58,56
homem,grupo_C,ensino_fundamental,gratuita,S,83,85,84
mulher,grupo_C,ensino_superior_continuado,padrao,S,84,95,96
homem,grupo_D,ensino_medio,padrao,N,75,58,57
homem,grupo_D,ensino_fundamental,gratuita,N,71,66,60
homem,grupo_C,ensino_superior_incompleto,padrao,N,75,70,66
mulher,grupo_B,ensino_superior_completo,gratuita,N,72,77,77
homem,grupo_E,ensino_medio,padrao,N,89,77,74
mulher,grupo_B,ensino_fundamental,padrao,N,72,86,82
homem,grupo_D,ensino_superior_incompleto,padrao,N,88,83,82
homem,grupo_B,ensino_medio,padrao,N,75,62,62
homem,grupo_C,ensino_superior_completo,gratuita,N,62,61,61
mulher,grupo_D,ensino_superior_completo,padrao,S,85,95,97
homem,grupo_C,ensino_medio,gratuita,N,70,67,61
homem,grupo_D,ensino_fundamental,padrao,S,86,89,79
homem,grupo_D,ensino_fundamental,padrao,S,81,67,75
homem,grupo_D,ensino_medio,padrao,S,67,64,66
homem,grupo_C,ensino_superior_incompleto,padrao,N,65,54,54
homem,grupo_B,ensino_superior_completo,padrao,N,84,82,79
homem,grupo_E,ensino_superior_incompleto,padrao,N,81,65,70
mulher,grupo_D,ensino_superior_incompleto,padrao,S,71,72,80
mulher,grupo_B,ensino_fundamental,padrao,N,36,40,36
mulher,grupo_D,ensino_medio,padrao,S,90,93,94
mulher,grupo_B,ensino_medio,padrao,N,60,81,78
homem,grupo_B,ensino_fundamental,padrao,N,59,45,47
homem,grupo_C,ensino_superior_mestrado,padrao,N,83,69,68
homem,grupo_E,ensino_superior_incompleto,gratuita,N,56,47,37
homem,grupo_C,ensino_superior_continuado,gratuita,S,85,80,81
homem,grupo_C,ensino_superior_incompleto,padrao,N,90,75,72
homem,grupo_C,ensino_medio,padrao,N,79,71,66
homem,grupo_E,ensino_superior_continuado,padrao,N,70,66,58
mulher,grupo_D,ensino_fundamental,padrao,N,68,63,59
homem,grupo_D,ensino_fundamental,padrao,N,50,47,47
mulher,grupo_B,ensino_superior_completo,padrao,N,57,57,63
mulher,grupo_C,ensino_superior_continuado,padrao,N,68,71,74
mulher,grupo_E,ensino_fundamental,padrao,N,67,78,76
homem,grupo_D,ensino_fundamental,gratuita,S,78,77,76
mulher,grupo_C,ensino_superior_incompleto,gratuita,S,54,81,84
homem,grupo_C,ensino_fundamental,padrao,S,74,68,74
mulher,grupo_C,ensino_medio,padrao,N,50,62,55
mulher,grupo_D,ensino_superior_completo,gratuita,S,58,67,69
homem,grupo_A,ensino_fundamental,gratuita,S,56,65,62
homem,grupo_E,ensino_superior_mestrado,padrao,N,80,65,65
homem,grupo_E,ensino_superior_continuado,padrao,N,84,78,74
homem,grupo_E,ensino_superior_completo,padrao,N,77,72,68
homem,grupo_D,ensino_superior_incompleto,padrao,N,77,75,71
homem,grupo_E,ensino_medio,padrao,N,61,53,56
mulher,grupo_E,ensino_superior_incompleto,padrao,N,54,57,56
mulher,grupo_E,ensino_superior_completo,padrao,S,64,68,73
mulher,grupo_C,ensino_fundamental,padrao,N,65,64,62
mulher,grupo_C,ensino_superior_incompleto,padrao,S,95,91,100
homem,grupo_C,ensino_superior_completo,padrao,N,57,51,53
mulher,grupo_A,ensino_superior_completo,padrao,N,55,59,64
homem,grupo_B,ensino_superior_continuado,gratuita,N,69,67,68
homem,grupo_C,ensino_superior_incompleto,padrao,N,80,78,77
homem,grupo_E,ensino_medio,padrao,N,49,56,51
mulher,grupo_C,ensino_superior_continuado,padrao,S,34,52,52
mulher,grupo_C,ensino_superior_completo,padrao,N,50,65,56
homem,grupo_B,ensino_superior_incompleto,gratuita,S,40,33,40
mulher,grupo_E,ensino_superior_incompleto,gratuita,N,69,69,69
homem,grupo_D,ensino_medio,padrao,N,66,63,65
homem,grupo_B,ensino_superior_incompleto,padrao,S,63,66,55
homem,grupo_D,ensino_superior_completo,gratuita,S,90,89,92
homem,grupo_E,ensino_superior_completo,padrao,S,86,80,76
mulher,grupo_D,ensino_medio,padrao,N,60,73,66
mulher,grupo_D,ensino_superior_continuado,gratuita,N,58,76,76
homem,grupo_E,ensino_medio,padrao,S,72,73,68
homem,grupo_E,ensino_superior_incompleto,padrao,S,57,54,51
homem,grupo_A,ensino_medio,padrao,S,75,70,65
mulher,grupo_B,ensino_superior_completo,padrao,S,75,79,79
homem,grupo_C,ensino_superior_completo,padrao,S,63,66,63
mulher,grupo_D,ensino_medio,gratuita,N,53,60,60
mulher,grupo_B,ensino_fundamental,gratuita,N,14,28,27
homem,grupo_B,ensino_superior_incompleto,padrao,N,49,49,44
homem,grupo_C,ensino_fundamental,gratuita,N,59,66,58
mulher,grupo_A,ensino_superior_mestrado,padrao,N,71,83,83
mulher,grupo_D,ensino_fundamental,padrao,S,39,50,51
homem,grupo_E,ensino_medio,padrao,N,73,62,58
homem,grupo_C,ensino_superior_continuado,gratuita,S,55,61,56
homem,grupo_D,ensino_superior_completo,padrao,N,80,75,74
mulher,grupo_E,ensino_superior_incompleto,gratuita,S,73,78,83
mulher,grupo_B,ensino_superior_completo,padrao,N,67,72,66
homem,grupo_C,ensino_superior_incompleto,padrao,N,73,68,67
mulher,grupo_C,ensino_medio,padrao,S,73,78,77
mulher,grupo_C,ensino_superior_incompleto,gratuita,S,49,63,64
homem,grupo_D,ensino_superior_mestrado,padrao,N,53,55,55
mulher,grupo_C,ensino_superior_mestrado,padrao,N,81,83,86
mulher,grupo_B,ensino_medio,padrao,S,43,54,54
mulher,grupo_D,ensino_medio,padrao,N,74,79,79
mulher,grupo_A,ensino_fundamental,gratuita,S,52,61,60
mulher,grupo_D,ensino_superior_completo,gratuita,S,42,53,57
homem,grupo_D,ensino_superior_incompleto,padrao,N,86,74,71
homem,grupo_E,ensino_fundamental,padrao,N,85,71,65
homem,grupo_A,ensino_medio,gratuita,S,69,56,59
homem,grupo_B,ensino_superior_continuado,padrao,S,78,71,71
mulher,grupo_A,ensino_superior_incompleto,padrao,N,52,52,55
homem,grupo_E,ensino_superior_mestrado,padrao,N,92,79,78
homem,grupo_B,ensino_medio,gratuita,N,57,46,44
homem,grupo_C,ensino_medio,gratuita,N,33,32,23
mulher,grupo_B,ensino_fundamental,padrao,N,65,69,69
homem,grupo_E,ensino_superior_incompleto,padrao,S,62,53,50
mulher,grupo_D,ensino_superior_completo,padrao,N,85,95,87
mulher,grupo_D,ensino_superior_completo,padrao,S,95,100,100
mulher,grupo_B,ensino_medio,padrao,N,54,77,72
homem,grupo_E,ensino_superior_incompleto,padrao,N,92,76,79
mulher,grupo_D,ensino_superior_mestrado,gratuita,S,75,85,93
homem,grupo_C,ensino_superior_completo,gratuita,S,71,74,69
homem,grupo_B,ensino_fundamental,padrao,N,81,84,77
homem,grupo_B,ensino_medio,padrao,S,67,62,59
homem,grupo_C,ensino_superior_mestrado,padrao,S,88,78,82
homem,grupo_D,ensino_superior_continuado,gratuita,N,80,78,80
homem,grupo_D,ensino_superior_mestrado,padrao,N,81,83,82
mulher,grupo_C,ensino_fundamental,gratuita,N,60,75,70
homem,grupo_E,ensino_medio,gratuita,N,74,75,63
mulher,grupo_D,ensino_superior_completo,padrao,N,65,72,73
mulher,grupo_C,ensino_superior_incompleto,padrao,N,54,63,63
homem,grupo_D,ensino_medio,padrao,N,67,66,56
homem,grupo_D,ensino_medio,padrao,N,66,61,58
mulher,grupo_C,ensino_medio,padrao,S,65,75,77
homem,grupo_D,ensino_superior_completo,gratuita,S,63,61,65
mulher,grupo_E,ensino_superior_completo,gratuita,N,75,83,76
homem,grupo_A,ensino_superior_incompleto,padrao,N,54,53,50
mulher,grupo_E,ensino_superior_mestrado,padrao,N,98,100,100
mulher,grupo_C,ensino_medio,padrao,N,48,62,56
homem,grupo_E,ensino_superior_incompleto,padrao,S,76,63,71
mulher,grupo_D,ensino_superior_mestrado,padrao,N,86,79,82
mulher,grupo_E,ensino_medio,gratuita,S,76,85,87
mulher,grupo_C,ensino_fundamental,padrao,N,62,67,75
homem,grupo_B,ensino_superior_continuado,padrao,N,57,52,47
homem,grupo_D,ensino_superior_completo,padrao,N,91,87,88
homem,grupo_B,ensino_medio,padrao,S,65,63,60
mulher,grupo_E,ensino_superior_mestrado,gratuita,S,74,83,82
mulher,grupo_D,ensino_medio,padrao,S,94,100,100
homem,grupo_C,ensino_superior_incompleto,gratuita,N,53,62,55
mulher,grupo_D,ensino_superior_incompleto,padrao,N,79,82,84
homem,grupo_E,ensino_superior_completo,gratuita,S,60,56,60
mulher,grupo_E,ensino_fundamental,padrao,N,80,92,87
mulher,grupo_C,ensino_superior_completo,padrao,N,61,69,62
mulher,grupo_D,ensino_superior_incompleto,padrao,N,93,98,96
mulher,grupo_B,ensino_superior_completo,padrao,S,64,81,85
homem,grupo_C,ensino_superior_completo,gratuita,S,54,54,48
homem,grupo_D,ensino_superior_incompleto,gratuita,S,85,87,88
homem,grupo_E,ensino_superior_completo,padrao,N,51,42,41
homem,grupo_C,ensino_medio,padrao,N,75,64,65
mulher,grupo_B,ensino_fundamental,padrao,N,69,75,68
homem,grupo_C,ensino_medio,gratuita,S,50,54,57
mulher,grupo_D,ensino_superior_mestrado,padrao,N,87,89,93
homem,grupo_C,ensino_medio,gratuita,S,62,66,65
homem,grupo_E,ensino_fundamental,padrao,N,56,46,41
homem,grupo_E,ensino_superior_continuado,padrao,S,89,90,83
homem,grupo_C,ensino_superior_completo,padrao,N,79,77,77
mulher,grupo_E,ensino_medio,gratuita,N,80,87,79
homem,grupo_E,ensino_superior_incompleto,padrao,N,64,64,62
homem,grupo_B,ensino_superior_incompleto,padrao,N,60,54,54
homem,grupo_E,ensino_superior_incompleto,padrao,N,90,84,80
homem,grupo_E,ensino_superior_continuado,padrao,N,89,79,79
mulher,grupo_E,ensino_superior_incompleto,padrao,S,100,100,100
mulher,grupo_E,ensino_superior_mestrado,gratuita,N,44,52,52
mulher,grupo_C,ensino_medio,padrao,N,74,77,79
homem,grupo_E,ensino_fundamental,padrao,N,73,55,55
mulher,grupo_D,ensino_superior_incompleto,padrao,N,81,92,94
mulher,grupo_D,ensino_superior_incompleto,padrao,S,77,88,88
homem,grupo_E,ensino_superior_continuado,gratuita,N,85,85,83
mulher,grupo_B,ensino_superior_completo,gratuita,S,68,79,76
homem,grupo_B,ensino_superior_continuado,padrao,S,97,94,93
homem,grupo_C,ensino_superior_mestrado,gratuita,S,56,60,59
mulher,grupo_D,ensino_fundamental,gratuita,N,49,56,52
homem,grupo_E,ensino_superior_incompleto,gratuita,S,73,72,73
homem,grupo_C,ensino_superior_continuado,gratuita,N,40,39,37
homem,grupo_C,ensino_superior_incompleto,gratuita,N,47,34,33
homem,grupo_D,ensino_medio,gratuita,N,48,51,50
homem,grupo_B,ensino_superior_incompleto,padrao,N,60,60,57
mulher,grupo_A,ensino_superior_continuado,padrao,N,71,82,83
mulher,grupo_C,ensino_superior_completo,padrao,N,62,66,66
mulher,grupo_B,ensino_superior_completo,gratuita,N,55,74,72
mulher,grupo_D,ensino_medio,padrao,S,60,62,71
mulher,grupo_E,ensino_medio,padrao,S,83,87,92
homem,grupo_E,ensino_superior_completo,padrao,N,85,79,79
mulher,grupo_B,ensino_fundamental,gratuita,S,77,83,81
homem,grupo_C,ensino_fundamental,padrao,S,60,53,52
homem,grupo_D,ensino_fundamental,padrao,S,58,57,54
mulher,grupo_D,ensino_medio,gratuita,S,46,57,66
homem,grupo_E,ensino_superior_continuado,padrao,S,73,77,76
homem,grupo_D,ensino_medio,gratuita,N,61,55,56
homem,grupo_E,ensino_superior_mestrado,padrao,N,100,97,96
mulher,grupo_B,ensino_superior_continuado,padrao,S,86,100,100
homem,grupo_A,ensino_fundamental,padrao,N,82,74,70
mulher,grupo_D,ensino_superior_mestrado,gratuita,S,62,74,82
homem,grupo_C,ensino_superior_completo,padrao,S,77,72,72
homem,grupo_E,ensino_superior_incompleto,gratuita,S,51,57,54
mulher,grupo_C,ensino_superior_continuado,padrao,N,77,87,88
mulher,grupo_C,ensino_superior_completo,gratuita,N,58,65,64
homem,grupo_A,ensino_superior_incompleto,gratuita,N,58,49,49
mulher,grupo_D,ensino_fundamental,padrao,N,66,74,73
mulher,grupo_D,ensino_fundamental,padrao,S,80,90,94
homem,grupo_A,ensino_medio,padrao,N,81,77,77
mulher,grupo_C,ensino_medio,padrao,N,62,60,64
mulher,grupo_E,ensino_superior_incompleto,padrao,S,63,75,73
mulher,grupo_E,ensino_superior_completo,padrao,N,85,75,78
mulher,grupo_D,ensino_fundamental,padrao,N,80,92,94
